* Measurement data measured by REW V5.31.3
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 18, 2025, 8:25:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: IR window: 0ms left, 2ms right
* Measurement: Piega
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 1000.1221 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
16275.513938, 80.030, -35.5887
16275.880149, 80.028, -35.5919
16276.246360, 80.026, -35.5952
16276.612571, 80.024, -35.5984
16276.978782, 80.021, -35.6015
16277.344993, 80.019, -35.6047
16277.711204, 80.017, -35.6078
16278.077415, 80.015, -35.6109
16278.443626, 80.013, -35.6140
16278.809837, 80.010, -35.6171
16279.176048, 80.008, -35.6202
16279.542259, 80.006, -35.6232
16279.908470, 80.004, -35.6262
16280.274681, 80.001, -35.6292
16280.640892, 79.999, -35.6322
16281.007103, 79.997, -35.6351
16281.373314, 79.995, -35.6381
16281.739525, 79.993, -35.6409
16282.105736, 79.990, -35.6439
16282.471947, 79.988, -35.6467
16282.838158, 79.986, -35.6496
16283.204369, 79.984, -35.6524
16283.570580, 79.981, -35.6552
16283.936791, 79.979, -35.6580
16284.303002, 79.977, -35.6608
16284.669213, 79.975, -35.6635
16285.035424, 79.973, -35.6662
16285.401635, 79.970, -35.6690
16285.767846, 79.968, -35.6717
16286.134056, 79.966, -35.6743
16286.500267, 79.964, -35.6770
16286.866478, 79.961, -35.6796
16287.232689, 79.959, -35.6822
16287.598900, 79.957, -35.6848
16287.965111, 79.955, -35.6874
16288.331322, 79.953, -35.6899
16288.697533, 79.950, -35.6924
16289.063744, 79.948, -35.6949
16289.429955, 79.946, -35.6974
16289.796166, 79.944, -35.6999
16290.162377, 79.942, -35.7023
16290.528588, 79.939, -35.7048
16290.894799, 79.937, -35.7072
16291.261010, 79.935, -35.7095
16291.627221, 79.933, -35.7119
16291.993432, 79.930, -35.7142
16292.359643, 79.928, -35.7166
16292.725854, 79.926, -35.7189
16293.092065, 79.924, -35.7212
16293.458276, 79.922, -35.7234
16293.824487, 79.919, -35.7257
16294.190698, 79.917, -35.7279
16294.556909, 79.915, -35.7301
16294.923120, 79.913, -35.7323
16295.289331, 79.910, -35.7344
16295.655542, 79.908, -35.7366
16296.021753, 79.906, -35.7387
16296.387964, 79.904, -35.7408
16296.754175, 79.902, -35.7429
16297.120385, 79.899, -35.7449
16297.486596, 79.897, -35.7470
16297.852807, 79.895, -35.7490
16298.219018, 79.893, -35.7510
16298.585229, 79.891, -35.7530
16298.951440, 79.888, -35.7550
16299.317651, 79.886, -35.7569
16299.683862, 79.884, -35.7588
16300.050073, 79.882, -35.7607
16300.416284, 79.879, -35.7626
16300.782495, 79.877, -35.7645
16301.148706, 79.875, -35.7663
16301.514917, 79.873, -35.7681
16301.881128, 79.871, -35.7699
16302.247339, 79.868, -35.7717
16302.613550, 79.866, -35.7734
16302.979761, 79.864, -35.7752
16303.345972, 79.862, -35.7769
16303.712183, 79.860, -35.7786
16304.078394, 79.857, -35.7803
16304.444605, 79.855, -35.7819
16304.810816, 79.853, -35.7836
16305.177027, 79.851, -35.7852
16305.543238, 79.849, -35.7868
16305.909449, 79.846, -35.7884
16306.275660, 79.844, -35.7899
16306.641871, 79.842, -35.7915
16307.008082, 79.840, -35.7930
16307.374293, 79.838, -35.7945
16307.740504, 79.835, -35.7960
16308.106715, 79.833, -35.7974
16308.472925, 79.831, -35.7989
16308.839136, 79.829, -35.8003
16309.205347, 79.827, -35.8017
16309.571558, 79.824, -35.8031
16309.937769, 79.822, -35.8044
16310.303980, 79.820, -35.8057
16310.670191, 79.818, -35.8071
16311.036402, 79.815, -35.8084
16311.402613, 79.813, -35.8097
16311.768824, 79.811, -35.8109
16312.135035, 79.809, -35.8121
16312.501246, 79.807, -35.8134
16312.867457, 79.805, -35.8146
16313.233668, 79.802, -35.8157
16313.599879, 79.800, -35.8169
16313.966090, 79.798, -35.8180
16314.332301, 79.796, -35.8192
16314.698512, 79.794, -35.8203
16315.064723, 79.791, -35.8214
16315.430934, 79.789, -35.8224
16315.797145, 79.787, -35.8235
16316.163356, 79.785, -35.8245
16316.529567, 79.783, -35.8255
16316.895778, 79.780, -35.8265
16317.261989, 79.778, -35.8274
16317.628200, 79.776, -35.8283
16317.994411, 79.774, -35.8293
16318.360622, 79.772, -35.8302
16318.726833, 79.769, -35.8311
16319.093044, 79.767, -35.8319
16319.459255, 79.765, -35.8328
16319.825465, 79.763, -35.8336
16320.191676, 79.761, -35.8344
16320.557887, 79.758, -35.8352
16320.924098, 79.756, -35.8359
16321.290309, 79.754, -35.8367
16321.656520, 79.752, -35.8374
16322.022731, 79.750, -35.8381
16322.388942, 79.748, -35.8388
16322.755153, 79.745, -35.8395
16323.121364, 79.743, -35.8401
16323.487575, 79.741, -35.8408
16323.853786, 79.739, -35.8413
16324.219997, 79.737, -35.8419
16324.586208, 79.734, -35.8425
16324.952419, 79.732, -35.8431
16325.318630, 79.730, -35.8436
16325.684841, 79.728, -35.8441
16326.051052, 79.726, -35.8446
16326.417263, 79.724, -35.8451
16326.783474, 79.721, -35.8455
16327.149685, 79.719, -35.8460
16327.515896, 79.717, -35.8464
16327.882107, 79.715, -35.8468
16328.248318, 79.713, -35.8471
16328.614529, 79.711, -35.8475
16328.980740, 79.708, -35.8478
16329.346951, 79.706, -35.8482
16329.713162, 79.704, -35.8485
16330.079373, 79.702, -35.8487
16330.445584, 79.700, -35.8490
16330.811794, 79.698, -35.8492
16331.178005, 79.695, -35.8495
16331.544216, 79.693, -35.8497
16331.910427, 79.691, -35.8499
16332.276638, 79.689, -35.8500
16332.642849, 79.687, -35.8502
16333.009060, 79.685, -35.8503
16333.375271, 79.682, -35.8504
16333.741482, 79.680, -35.8505
16334.107693, 79.678, -35.8506
16334.473904, 79.676, -35.8506
16334.840115, 79.674, -35.8506
16335.206326, 79.672, -35.8507
16335.572537, 79.670, -35.8506
16335.938748, 79.667, -35.8506
16336.304959, 79.665, -35.8506
16336.671170, 79.663, -35.8505
16337.037381, 79.661, -35.8504
16337.403592, 79.659, -35.8503
16337.769803, 79.657, -35.8502
16338.136014, 79.654, -35.8501
16338.502225, 79.652, -35.8499
16338.868436, 79.650, -35.8497
16339.234647, 79.648, -35.8496
16339.600858, 79.646, -35.8493
16339.967069, 79.644, -35.8491
16340.333280, 79.642, -35.8489
16340.699491, 79.639, -35.8486
16341.065702, 79.637, -35.8483
16341.431913, 79.635, -35.8480
16341.798124, 79.633, -35.8477
16342.164334, 79.631, -35.8473
16342.530545, 79.629, -35.8470
16342.896756, 79.627, -35.8466
16343.262967, 79.625, -35.8462
16343.629178, 79.622, -35.8458
16343.995389, 79.620, -35.8453
16344.361600, 79.618, -35.8449
16344.727811, 79.616, -35.8444
16345.094022, 79.614, -35.8439
16345.460233, 79.612, -35.8434
16345.826444, 79.610, -35.8429
16346.192655, 79.607, -35.8423
16346.558866, 79.605, -35.8418
16346.925077, 79.603, -35.8412
16347.291288, 79.601, -35.8406
16347.657499, 79.599, -35.8400
16348.023710, 79.597, -35.8393
16348.389921, 79.595, -35.8387
16348.756132, 79.593, -35.8380
16349.122343, 79.591, -35.8373
16349.488554, 79.588, -35.8366
16349.854765, 79.586, -35.8359
16350.220976, 79.584, -35.8351
16350.587187, 79.582, -35.8344
16350.953398, 79.580, -35.8336
16351.319609, 79.578, -35.8328
16351.685820, 79.576, -35.8320
16352.052031, 79.574, -35.8311
16352.418242, 79.572, -35.8303
16352.784453, 79.569, -35.8294
16353.150663, 79.567, -35.8285
16353.516874, 79.565, -35.8276
16353.883085, 79.563, -35.8267
16354.249296, 79.561, -35.8257
16354.615507, 79.559, -35.8248
16354.981718, 79.557, -35.8238
16355.347929, 79.555, -35.8228
16355.714140, 79.553, -35.8218
16356.080351, 79.551, -35.8208
16356.446562, 79.549, -35.8197
16356.812773, 79.546, -35.8187
16357.178984, 79.544, -35.8176
16357.545195, 79.542, -35.8165
16357.911406, 79.540, -35.8154
16358.277617, 79.538, -35.8142
16358.643828, 79.536, -35.8131
16359.010039, 79.534, -35.8119
16359.376250, 79.532, -35.8107
16359.742461, 79.530, -35.8095
16360.108672, 79.528, -35.8083
16360.474883, 79.526, -35.8071
16360.841094, 79.524, -35.8058
16361.207305, 79.521, -35.8045
16361.573516, 79.519, -35.8032
16361.939727, 79.517, -35.8019
16362.305938, 79.515, -35.8006
16362.672149, 79.513, -35.7993
16363.038360, 79.511, -35.7979
16363.404571, 79.509, -35.7965
16363.770782, 79.507, -35.7951
16364.136993, 79.505, -35.7937
16364.503203, 79.503, -35.7923
16364.869414, 79.501, -35.7908
16365.235625, 79.499, -35.7894
16365.601836, 79.497, -35.7879
16365.968047, 79.495, -35.7864
16366.334258, 79.493, -35.7849
16366.700469, 79.491, -35.7834
16367.066680, 79.488, -35.7818
16367.432891, 79.486, -35.7803
16367.799102, 79.484, -35.7787
16368.165313, 79.482, -35.7771
16368.531524, 79.480, -35.7755
16368.897735, 79.478, -35.7738
16369.263946, 79.476, -35.7722
16369.630157, 79.474, -35.7705
16369.996368, 79.472, -35.7689
16370.362579, 79.470, -35.7672
16370.728790, 79.468, -35.7655
16371.095001, 79.466, -35.7637
16371.461212, 79.464, -35.7620
16371.827423, 79.462, -35.7602
16372.193634, 79.460, -35.7585
16372.559845, 79.458, -35.7567
16372.926056, 79.456, -35.7549
16373.292267, 79.454, -35.7530
16373.658478, 79.452, -35.7512
16374.024689, 79.450, -35.7493
16374.390900, 79.448, -35.7475
16374.757111, 79.446, -35.7456
16375.123322, 79.444, -35.7437
16375.489533, 79.442, -35.7417
16375.855743, 79.440, -35.7398
16376.221954, 79.438, -35.7379
16376.588165, 79.436, -35.7359
16376.954376, 79.434, -35.7339
16377.320587, 79.432, -35.7319
16377.686798, 79.430, -35.7299
16378.053009, 79.428, -35.7279
16378.419220, 79.426, -35.7258
16378.785431, 79.424, -35.7238
16379.151642, 79.422, -35.7217
16379.517853, 79.420, -35.7196
16379.884064, 79.418, -35.7175
16380.250275, 79.416, -35.7153
16380.616486, 79.414, -35.7132
16380.982697, 79.412, -35.7110
16381.348908, 79.410, -35.7089
16381.715119, 79.408, -35.7067
16382.081330, 79.406, -35.7045
16382.447541, 79.404, -35.7023
16382.813752, 79.402, -35.7000
16383.179963, 79.400, -35.6978
16383.546174, 79.398, -35.6955
16383.912385, 79.396, -35.6932
16384.278596, 79.394, -35.6909
16384.644807, 79.392, -35.6886
16385.011018, 79.390, -35.6863
16385.377229, 79.388, -35.6840
16385.743440, 79.386, -35.6816
16386.109651, 79.384, -35.6793
16386.475862, 79.382, -35.6769
16386.842072, 79.380, -35.6745
16387.208283, 79.378, -35.6721
16387.574494, 79.376, -35.6696
16387.940705, 79.374, -35.6672
16388.306916, 79.372, -35.6647
16388.673127, 79.370, -35.6623
16389.039338, 79.368, -35.6598
16389.405549, 79.366, -35.6573
16389.771760, 79.364, -35.6548
16390.137971, 79.362, -35.6522
16390.504182, 79.361, -35.6497
16390.870393, 79.359, -35.6471
16391.236604, 79.357, -35.6446
16391.602815, 79.355, -35.6420
16391.969026, 79.353, -35.6394
16392.335237, 79.351, -35.6367
16392.701448, 79.349, -35.6341
16393.067659, 79.347, -35.6315
16393.433870, 79.345, -35.6288
16393.800081, 79.343, -35.6261
16394.166292, 79.341, -35.6235
16394.532503, 79.339, -35.6207
16394.898714, 79.337, -35.6180
16395.264925, 79.335, -35.6153
16395.631136, 79.333, -35.6126
16395.997347, 79.332, -35.6098
16396.363558, 79.330, -35.6070
16396.729769, 79.328, -35.6042
16397.095980, 79.326, -35.6015
16397.462191, 79.324, -35.5986
16397.828402, 79.322, -35.5958
16398.194612, 79.320, -35.5930
16398.560823, 79.318, -35.5901
16398.927034, 79.316, -35.5873
16399.293245, 79.314, -35.5844
16399.659456, 79.312, -35.5815
16400.025667, 79.311, -35.5786
16400.391878, 79.309, -35.5756
16400.758089, 79.307, -35.5727
16401.124300, 79.305, -35.5698
16401.490511, 79.303, -35.5668
16401.856722, 79.301, -35.5638
16402.222933, 79.299, -35.5608
16402.589144, 79.297, -35.5578
16402.955355, 79.295, -35.5548
16403.321566, 79.293, -35.5518
16403.687777, 79.292, -35.5488
16404.053988, 79.290, -35.5457
16404.420199, 79.288, -35.5426
16404.786410, 79.286, -35.5396
16405.152621, 79.284, -35.5365
16405.518832, 79.282, -35.5334
16405.885043, 79.280, -35.5303
16406.251254, 79.278, -35.5271
16406.617465, 79.277, -35.5240
16406.983676, 79.275, -35.5208
16407.349887, 79.273, -35.5177
16407.716098, 79.271, -35.5145
16408.082309, 79.269, -35.5113
16408.448520, 79.267, -35.5081
16408.814731, 79.265, -35.5049
16409.180941, 79.264, -35.5016
16409.547152, 79.262, -35.4984
16409.913363, 79.260, -35.4951
16410.279574, 79.258, -35.4919
16410.645785, 79.256, -35.4886
16411.011996, 79.254, -35.4853
16411.378207, 79.253, -35.4820
16411.744418, 79.251, -35.4787
16412.110629, 79.249, -35.4753
16412.476840, 79.247, -35.4720
16412.843051, 79.245, -35.4687
16413.209262, 79.243, -35.4653
16413.575473, 79.242, -35.4619
16413.941684, 79.240, -35.4585
16414.307895, 79.238, -35.4551
16414.674106, 79.236, -35.4517
16415.040317, 79.234, -35.4483
16415.406528, 79.232, -35.4449
16415.772739, 79.231, -35.4414
16416.138950, 79.229, -35.4380
16416.505161, 79.227, -35.4345
16416.871372, 79.225, -35.4310
16417.237583, 79.223, -35.4275
16417.603794, 79.222, -35.4240
16417.970005, 79.220, -35.4205
16418.336216, 79.218, -35.4170
16418.702427, 79.216, -35.4134
16419.068638, 79.214, -35.4099
16419.434849, 79.213, -35.4063
16419.801060, 79.211, -35.4028
16420.167271, 79.209, -35.3992
16420.533481, 79.207, -35.3956
16420.899692, 79.205, -35.3920
16421.265903, 79.204, -35.3884
16421.632114, 79.202, -35.3847
16421.998325, 79.200, -35.3811
16422.364536, 79.198, -35.3775
16422.730747, 79.196, -35.3738
16423.096958, 79.195, -35.3701
16423.463169, 79.193, -35.3665
16423.829380, 79.191, -35.3628
16424.195591, 79.189, -35.3591
16424.561802, 79.188, -35.3553
16424.928013, 79.186, -35.3516
16425.294224, 79.184, -35.3479
16425.660435, 79.182, -35.3442
16426.026646, 79.181, -35.3404
16426.392857, 79.179, -35.3366
16426.759068, 79.177, -35.3329
16427.125279, 79.175, -35.3291
16427.491490, 79.174, -35.3253
16427.857701, 79.172, -35.3215
16428.223912, 79.170, -35.3177
16428.590123, 79.168, -35.3138
16428.956334, 79.167, -35.3100
16429.322545, 79.165, -35.3062
16429.688756, 79.163, -35.3023
16430.054967, 79.161, -35.2984
16430.421178, 79.160, -35.2946
16430.787389, 79.158, -35.2907
16431.153600, 79.156, -35.2868
16431.519810, 79.154, -35.2829
16431.886021, 79.153, -35.2790
16432.252232, 79.151, -35.2750
16432.618443, 79.149, -35.2711
16432.984654, 79.147, -35.2672
16433.350865, 79.146, -35.2632
16433.717076, 79.144, -35.2593
16434.083287, 79.142, -35.2553
16434.449498, 79.141, -35.2513
16434.815709, 79.139, -35.2473
16435.181920, 79.137, -35.2433
16435.548131, 79.135, -35.2393
16435.914342, 79.134, -35.2353
16436.280553, 79.132, -35.2313
16436.646764, 79.130, -35.2272
16437.012975, 79.129, -35.2232
16437.379186, 79.127, -35.2191
16437.745397, 79.125, -35.2151
16438.111608, 79.124, -35.2110
16438.477819, 79.122, -35.2069
16438.844030, 79.120, -35.2028
16439.210241, 79.119, -35.1987
16439.576452, 79.117, -35.1946
16439.942663, 79.115, -35.1905
16440.308874, 79.113, -35.1864
16440.675085, 79.112, -35.1823
16441.041296, 79.110, -35.1781
16441.407507, 79.108, -35.1740
16441.773718, 79.107, -35.1698
16442.139929, 79.105, -35.1657
16442.506140, 79.103, -35.1615
16442.872350, 79.102, -35.1573
16443.238561, 79.100, -35.1531
16443.604772, 79.098, -35.1489
16443.970983, 79.097, -35.1447
16444.337194, 79.095, -35.1405
16444.703405, 79.093, -35.1363
16445.069616, 79.092, -35.1320
16445.435827, 79.090, -35.1278
16445.802038, 79.089, -35.1235
16446.168249, 79.087, -35.1193
16446.534460, 79.085, -35.1150
16446.900671, 79.084, -35.1108
16447.266882, 79.082, -35.1065
16447.633093, 79.080, -35.1022
16447.999304, 79.079, -35.0979
16448.365515, 79.077, -35.0936
16448.731726, 79.075, -35.0893
16449.097937, 79.074, -35.0850
16449.464148, 79.072, -35.0807
16449.830359, 79.071, -35.0763
16450.196570, 79.069, -35.0720
16450.562781, 79.067, -35.0677
16450.928992, 79.066, -35.0633
16451.295203, 79.064, -35.0589
16451.661414, 79.062, -35.0546
16452.027625, 79.061, -35.0502
16452.393836, 79.059, -35.0458
16452.760047, 79.058, -35.0414
16453.126258, 79.056, -35.0370
16453.492469, 79.054, -35.0326
16453.858680, 79.053, -35.0282
16454.224890, 79.051, -35.0238
16454.591101, 79.050, -35.0194
16454.957312, 79.048, -35.0150
16455.323523, 79.046, -35.0105
16455.689734, 79.045, -35.0061
16456.055945, 79.043, -35.0016
16456.422156, 79.042, -34.9972
16456.788367, 79.040, -34.9927
16457.154578, 79.039, -34.9882
16457.520789, 79.037, -34.9838
16457.887000, 79.035, -34.9793
16458.253211, 79.034, -34.9748
16458.619422, 79.032, -34.9703
16458.985633, 79.031, -34.9658
16459.351844, 79.029, -34.9613
16459.718055, 79.028, -34.9568
16460.084266, 79.026, -34.9522
16460.450477, 79.024, -34.9477
16460.816688, 79.023, -34.9432
16461.182899, 79.021, -34.9386
16461.549110, 79.020, -34.9341
16461.915321, 79.018, -34.9295
16462.281532, 79.017, -34.9250
16462.647743, 79.015, -34.9204
16463.013954, 79.014, -34.9159
16463.380165, 79.012, -34.9113
16463.746376, 79.010, -34.9067
16464.112587, 79.009, -34.9021
16464.478798, 79.007, -34.8975
16464.845009, 79.006, -34.8929
16465.211219, 79.004, -34.8883
16465.577430, 79.003, -34.8837
16465.943641, 79.001, -34.8791
16466.309852, 79.000, -34.8745
16466.676063, 78.998, -34.8699
16467.042274, 78.997, -34.8652
16467.408485, 78.995, -34.8606
16467.774696, 78.994, -34.8560
16468.140907, 78.992, -34.8513
16468.507118, 78.991, -34.8467
16468.873329, 78.989, -34.8420
16469.239540, 78.988, -34.8374
16469.605751, 78.986, -34.8327
16469.971962, 78.984, -34.8280
16470.338173, 78.983, -34.8234
16470.704384, 78.981, -34.8187
16471.070595, 78.980, -34.8140
16471.436806, 78.978, -34.8093
16471.803017, 78.977, -34.8046
16472.169228, 78.975, -34.7999
16472.535439, 78.974, -34.7952
16472.901650, 78.972, -34.7905
16473.267861, 78.971, -34.7858
16473.634072, 78.970, -34.7811
16474.000283, 78.968, -34.7763
16474.366494, 78.967, -34.7716
16474.732705, 78.965, -34.7669
16475.098916, 78.964, -34.7622
16475.465127, 78.962, -34.7574
16475.831338, 78.961, -34.7527
16476.197549, 78.959, -34.7479
16476.563759, 78.958, -34.7432
16476.929970, 78.956, -34.7384
16477.296181, 78.955, -34.7337
16477.662392, 78.953, -34.7289
16478.028603, 78.952, -34.7241
16478.394814, 78.950, -34.7194
16478.761025, 78.949, -34.7146
16479.127236, 78.947, -34.7098
16479.493447, 78.946, -34.7050
16479.859658, 78.945, -34.7002
16480.225869, 78.943, -34.6954
16480.592080, 78.942, -34.6907
16480.958291, 78.940, -34.6858
16481.324502, 78.939, -34.6810
16481.690713, 78.937, -34.6762
16482.056924, 78.936, -34.6714
16482.423135, 78.934, -34.6666
16482.789346, 78.933, -34.6618
16483.155557, 78.932, -34.6570
16483.521768, 78.930, -34.6522
16483.887979, 78.929, -34.6473
16484.254190, 78.927, -34.6425
16484.620401, 78.926, -34.6377
16484.986612, 78.924, -34.6328
16485.352823, 78.923, -34.6280
16485.719034, 78.922, -34.6231
16486.085245, 78.920, -34.6183
16486.451456, 78.919, -34.6135
16486.817667, 78.917, -34.6086
16487.183878, 78.916, -34.6037
16487.550088, 78.915, -34.5989
16487.916299, 78.913, -34.5940
16488.282510, 78.912, -34.5891
16488.648721, 78.910, -34.5843
16489.014932, 78.909, -34.5794
16489.381143, 78.908, -34.5746
16489.747354, 78.906, -34.5697
16490.113565, 78.905, -34.5648
16490.479776, 78.903, -34.5599
16490.845987, 78.902, -34.5550
16491.212198, 78.901, -34.5501
16491.578409, 78.899, -34.5453
16491.944620, 78.898, -34.5404
16492.310831, 78.896, -34.5355
16492.677042, 78.895, -34.5306
16493.043253, 78.894, -34.5257
16493.409464, 78.892, -34.5208
16493.775675, 78.891, -34.5159
16494.141886, 78.890, -34.5110
16494.508097, 78.888, -34.5061
16494.874308, 78.887, -34.5011
16495.240519, 78.885, -34.4962
16495.606730, 78.884, -34.4913
16495.972941, 78.883, -34.4864
16496.339152, 78.881, -34.4815
16496.705363, 78.880, -34.4766
16497.071574, 78.879, -34.4716
16497.437785, 78.877, -34.4667
16497.803996, 78.876, -34.4618
16498.170207, 78.875, -34.4569
16498.536418, 78.873, -34.4519
16498.902628, 78.872, -34.4470
16499.268839, 78.870, -34.4421
16499.635050, 78.869, -34.4372
16500.001261, 78.868, -34.4322
16500.367472, 78.866, -34.4273
16500.733683, 78.865, -34.4223
16501.099894, 78.864, -34.4174
16501.466105, 78.862, -34.4124
16501.832316, 78.861, -34.4075
16502.198527, 78.860, -34.4026
16502.564738, 78.858, -34.3976
16502.930949, 78.857, -34.3927
16503.297160, 78.856, -34.3877
16503.663371, 78.854, -34.3828
16504.029582, 78.853, -34.3778
16504.395793, 78.852, -34.3729
16504.762004, 78.850, -34.3679
16505.128215, 78.849, -34.3629
16505.494426, 78.848, -34.3580
16505.860637, 78.847, -34.3530
16506.226848, 78.845, -34.3481
16506.593059, 78.844, -34.3431
16506.959270, 78.843, -34.3382
16507.325481, 78.841, -34.3332
16507.691692, 78.840, -34.3282
16508.057903, 78.839, -34.3233
16508.424114, 78.837, -34.3183
16508.790325, 78.836, -34.3133
16509.156536, 78.835, -34.3084
16509.522747, 78.834, -34.3034
16509.888958, 78.832, -34.2985
16510.255168, 78.831, -34.2935
